date,sessions,unique_visitors,page_views,bounce_rate,avg_session_duration_sec,traffic_source,orders_n,revenue_net,conversion_rate,AOV
2018-11-18,15009,11168,79389,0.0047,278.3,organic_search,23.0,791312.72,0.0015324138850023319,34404.900869565216
2018-11-19,15077,12273,60967,0.00549,123.6,social_media,12.0,429905.88,0.0007959143065596604,35825.49
2018-11-20,17846,14400,87533,0.0045,182.0,email_campaign,7.0,210307.62,0.000392244760730696,30043.945714285714
2018-11-21,15276,12136,79255,0.00536,156.9,social_media,17.0,383243.17000000004,0.0011128567687876407,22543.715882352943
2018-11-22,15961,11888,67405,0.00503,136.9,direct,3.0,98846.29000000001,0.00018795814798571519,32948.763333333336
2018-11-23,17599,14309,82555,0.0037,273.5,social_media,18.0,293200.3,0.001022785385533269,16288.905555555555
2018-11-24,17089,12539,58015,0.0052,175.8,email_campaign,16.0,453169.23,0.0009362747966528176,28323.076875
2018-11-25,17558,12870,90020,0.00326,123.7,referral,16.0,420805.12,0.0009112655199908873,26300.32
2018-11-26,15157,11521,51414,0.00441,229.9,paid_search,24.0,539037.61,0.0015834267994985815,22459.900416666667
2018-11-27,15933,11620,54362,0.00523,255.0,social_media,26.0,410290.49,0.0016318333019519236,15780.40346153846
2018-11-28,15834,12045,51498,0.00481,273.9,direct,4.0,95749.94,0.00025262094227611467,23937.485
2018-11-29,17179,13078,82000,0.00436,117.9,social_media,22.0,384768.41000000003,0.0012806333313929799,17489.473181818183
2018-11-30,15350,12215,73651,0.00536,188.3,direct,7.0,52500.28,0.0004560260586319218,7500.04
2018-12-01,18574,14254,99528,0.00366,118.0,email_campaign,9.0,59565.95,0.0004845482933132336,6618.438888888889
2018-12-02,19511,14644,80313,0.00511,238.7,email_campaign,7.0,104329.49,0.0003587719747834555,14904.212857142858
2018-12-03,15506,11009,64657,0.00522,233.4,organic_search,20.0,401550.68000000005,0.0012898232942086935,20077.534000000003
2018-12-04,17005,13022,74402,0.00571,290.5,organic_search,23.0,455291.16,0.0013525433695971774,19795.267826086954
2018-12-05,16108,12734,75172,0.00359,178.1,social_media,9.0,217496.37,0.0005587285820710206,24166.263333333332
2018-12-06,18794,13315,64401,0.00434,244.9,organic_search,15.0,187396.27000000002,0.0007981270618282431,12493.084666666668
2018-12-07,16317,12500,53866,0.00397,315.4,paid_search,15.0,217326.95,0.0009192866335723479,14488.463333333335
2018-12-08,19012,14291,82685,0.00474,171.6,organic_search,20.0,353314.46,0.001051967178624027,17665.723
2018-12-09,20477,15247,109812,0.00334,114.6,social_media,15.0,317933.0,0.0007325291790789666,21195.533333333333
2018-12-10,20449,16320,78059,0.00368,244.2,paid_search,18.0,406313.71,0.0008802386424764047,22572.98388888889
2018-12-11,16690,12758,71698,0.00555,227.9,email_campaign,7.0,113439.84,0.0004194128220491312,16205.691428571428
2018-12-12,19810,14513,106078,0.00327,167.2,organic_search,24.0,376291.2,0.0012115093387178194,15678.800000000001
2018-12-13,16278,12050,84818,0.00363,194.2,direct,6.0,175098.94999999998,0.00036859565057132326,29183.15833333333
2018-12-14,17277,14024,71847,0.00478,118.1,organic_search,21.0,373194.07,0.001215488800138913,17771.14619047619
2018-12-15,16953,12495,82434,0.00331,260.5,organic_search,21.0,326641.71,0.0012387188108299416,15554.367142857143
2018-12-16,17668,13728,81437,0.00521,127.6,organic_search,19.0,141600.32,0.0010753905365632783,7452.648421052632
2018-12-17,19993,14961,82231,0.00472,191.5,email_campaign,13.0,126951.55,0.0006502275796528785,9765.503846153846
2018-12-18,17386,14023,73775,0.00448,247.1,social_media,26.0,342303.29,0.001495456114114805,13165.511153846153
2018-12-19,19880,14317,99436,0.00333,267.5,organic_search,17.0,229829.88,0.0008551307847082495,13519.404705882353
2018-12-20,16785,12570,86527,0.00512,170.3,email_campaign,9.0,189081.97,0.0005361930294906167,21009.10777777778
2018-12-21,17089,13989,75369,0.00508,129.2,social_media,22.0,228860.56,0.0012873778453976242,10402.752727272727
2018-12-22,19131,15097,92396,0.00334,287.5,direct,9.0,96705.81,0.0004704406460718206,10745.09
2018-12-23,18677,14418,67357,0.0052,138.0,organic_search,30.0,300411.94,0.001606253680998019,10013.731333333333
2018-12-24,18196,14167,81305,0.00328,221.9,organic_search,35.0,557276.97,0.0019234996702571993,15922.199142857142
2018-12-25,18220,13502,82734,0.0053,177.6,paid_search,23.0,378505.58999999997,0.0012623490669593854,16456.764782608694
2018-12-26,16195,11429,85129,0.00506,167.4,email_campaign,21.0,320744.34,0.0012966965112689102,15273.54
2018-12-27,20352,14676,96078,0.00359,136.4,organic_search,42.0,655125.36,0.002063679245283019,15598.222857142857
2018-12-28,16913,12431,77764,0.00478,165.5,organic_search,65.0,1064655.7,0.003843197540353574,16379.318461538462
2018-12-29,18932,15491,81645,0.0041,307.7,organic_search,65.0,1022321.17,0.003433340376082823,15728.018
2018-12-30,16773,12407,59562,0.00403,310.6,direct,8.0,104026.65,0.0004769570142490908,13003.33125
2018-12-31,17432,12802,79582,0.00562,300.5,social_media,32.0,478438.33999999997,0.0018357044515832951,14951.198124999999
2019-01-01,13010,10036,51325,0.00495,219.9,paid_search,25.0,437311.45,0.001921598770176787,17492.458
2019-01-02,12737,9001,48341,0.00576,217.0,social_media,4.0,75370.67,0.00031404569364842585,18842.6675
2019-01-03,13152,9372,68314,0.00433,319.8,direct,1.0,8515.55,7.603406326034063e-05,8515.55
2019-01-04,15690,11339,79556,0.00549,210.1,paid_search,13.0,183589.09,0.0008285532186105799,14122.237692307692
2019-01-05,14519,11859,75716,0.00358,152.5,email_campaign,9.0,131046.98,0.0006198774020249329,14560.775555555556
2019-01-06,14231,10763,49759,0.0046,180.6,paid_search,12.0,337543.9,0.0008432295692502284,28128.658333333336
2019-01-07,15866,12380,77357,0.00362,241.1,direct,5.0,262220.16,0.00031513929156687257,52444.03199999999
2019-01-08,15100,11084,66828,0.00569,118.8,paid_search,15.0,408583.46,0.0009933774834437086,27238.897333333334
2019-01-09,15325,11547,55452,0.00497,153.5,referral,8.0,375245.31,0.0005220228384991844,46905.66375
2019-01-10,16076,12915,67366,0.00463,201.7,organic_search,8.0,176553.48,0.0004976362279173924,22069.185
2019-01-11,13433,9721,57341,0.00557,165.2,organic_search,19.0,547567.33,0.0014144271570014145,28819.333157894736
2019-01-12,14383,11480,57737,0.00466,170.6,email_campaign,9.0,602115.11,0.0006257387193214211,66901.67888888888
2019-01-13,16540,12051,79348,0.00569,179.2,organic_search,27.0,708207.52,0.0016324062877871826,26229.908148148148
2019-01-14,13279,10415,53209,0.00385,125.3,email_campaign,8.0,290199.64,0.0006024550041418781,36274.955
2019-01-15,13831,10313,63195,0.0057,181.0,paid_search,11.0,311033.2,0.0007953148723881137,28275.745454545457
2019-01-16,15512,12091,66027,0.00503,267.2,paid_search,8.0,190105.09,0.0005157297576070139,23763.13625
2019-01-17,14437,11002,52900,0.00432,100.9,social_media,9.0,487515.68,0.0006233982129251229,54168.40888888889
2019-01-18,12024,8525,58167,0.00466,144.5,organic_search,14.0,541594.0599999999,0.001164337990685296,38685.28999999999
2019-01-19,14677,11769,67428,0.00531,283.3,organic_search,17.0,472217.3,0.0011582748518089527,27777.488235294117
2019-01-20,15110,11469,60771,0.0034,183.6,email_campaign,10.0,236993.62,0.0006618133686300463,23699.362
2019-01-21,15061,11446,64174,0.00378,289.8,organic_search,17.0,502091.93,0.0011287431113471882,29534.819411764707
2019-01-22,12987,9617,49093,0.00474,308.7,organic_search,16.0,390693.64,0.001232001232001232,24418.3525
2019-01-23,14097,10037,57611,0.00503,179.2,organic_search,18.0,539429.53,0.001276867418599702,29968.307222222225
2019-01-24,13164,9414,42251,0.00526,104.6,email_campaign,13.0,546463.55,0.0009875417806137952,42035.657692307694
2019-01-25,12789,9244,55846,0.00431,307.5,organic_search,6.0,195542.32,0.0004691531785127844,32590.38666666667
2019-01-26,13361,10817,55817,0.0039,192.9,organic_search,30.0,954878.14,0.0022453409175959885,31829.271333333334
2019-01-27,12775,10329,44948,0.00478,292.4,paid_search,29.0,868856.76,0.002270058708414873,29960.577931034484
2019-01-28,15400,11899,70499,0.00577,208.4,direct,7.0,146382.08000000002,0.00045454545454545455,20911.725714285716
2019-01-29,14448,11220,68530,0.00336,169.9,organic_search,36.0,946194.34,0.0024916943521594683,26283.176111111112
2019-01-30,14923,12073,63324,0.00336,216.5,paid_search,39.0,988990.38,0.002613415533069758,25358.727692307693
2019-01-31,14374,10316,64100,0.00544,316.0,organic_search,39.0,1017575.8,0.002713232224850424,26091.68717948718
2019-02-01,21456,16332,74218,0.00425,284.6,organic_search,31.0,940620.36,0.0014448173005219985,30342.592258064516
2019-02-02,26402,20797,84827,0.00511,147.9,referral,7.0,235231.59,0.00026513142943716383,33604.51285714286
2019-02-03,21455,15621,73729,0.00363,308.3,organic_search,26.0,602242.02,0.0012118387322302493,23163.154615384618
2019-02-04,21022,14913,102651,0.00543,242.9,organic_search,21.0,534981.27,0.0009989534773094852,25475.29857142857
2019-02-05,21983,15429,118103,0.00497,202.4,paid_search,18.0,283900.6,0.0008188145385070282,15772.255555555554
2019-02-06,17637,13730,89322,0.0042,123.9,referral,8.0,170109.37,0.00045359188070533536,21263.67125
2019-02-07,20404,16004,102948,0.00417,128.1,organic_search,22.0,466498.14,0.0010782199568712017,21204.46090909091
2019-02-08,18850,15216,78104,0.00499,201.0,paid_search,21.0,393978.97000000003,0.0011140583554376659,18760.903333333335
2019-02-09,21447,17104,87018,0.00466,194.5,paid_search,24.0,626350.95,0.0011190376276402293,26097.95625
2019-02-10,22210,15951,97571,0.00322,162.1,direct,13.0,315716.29000000004,0.0005853219270598829,24285.868461538463
2019-02-11,19672,14175,70067,0.00354,217.1,email_campaign,8.0,226793.71,0.00040666937779585197,28349.21375
2019-02-12,21591,17277,81267,0.00409,174.5,social_media,10.0,447005.27,0.00046315594460654905,44700.527
2019-02-13,22905,16771,80895,0.00493,251.0,paid_search,20.0,571242.54,0.0008731717965509714,28562.127
2019-02-14,20533,15357,68715,0.0041,119.4,organic_search,31.0,1197890.25,0.0015097647689085861,38641.62096774193
2019-02-15,26260,19148,97929,0.00568,116.5,paid_search,21.0,534119.84,0.0007996953541507997,25434.278095238093
2019-02-16,18875,14265,67908,0.0041,229.5,referral,12.0,370094.44,0.0006357615894039735,30841.203333333335
2019-02-17,20194,15177,107514,0.00447,266.8,paid_search,25.0,646606.82,0.0012379914826185995,25864.2728
2019-02-18,21547,16824,87633,0.00321,310.1,email_campaign,13.0,657592.1,0.0006033322504292941,50584.00769230769
2019-02-19,21342,16787,100305,0.00499,286.3,paid_search,15.0,445682.5,0.0007028394714647174,29712.166666666668
2019-02-20,20880,16896,110379,0.00338,284.5,paid_search,25.0,639758.49,0.0011973180076628352,25590.3396
2019-02-21,21342,16968,99918,0.00357,123.2,social_media,21.0,588020.49,0.0009839752600506045,28000.975714285712
2019-02-22,22545,16491,102964,0.0054,213.9,paid_search,31.0,994644.91,0.0013750277223331115,32085.319677419357
2019-02-23,21323,16835,101099,0.00521,227.8,referral,10.0,326834.92000000004,0.00046897716081226843,32683.492000000006
2019-02-24,19867,16186,90727,0.00491,193.4,email_campaign,16.0,552394.44,0.0008053556148386772,34524.6525
2019-02-25,25657,20787,98848,0.00516,268.4,organic_search,53.0,1982423.33,0.0020657130607631444,37404.21377358491
2019-02-26,20019,14720,95647,0.00463,274.2,organic_search,38.0,1260886.87,0.0018981967131225337,33181.23342105263
2019-02-27,24095,17580,87711,0.00483,165.3,email_campaign,17.0,824841.92,0.0007055405685826935,48520.11294117647
2019-02-28,19085,15002,93981,0.00528,133.4,social_media,26.0,816814.76,0.0013623264343725439,31415.952307692307
2019-03-01,29754,24115,108657,0.00579,140.5,organic_search,22.0,615383.66,0.0007393963836795053,27971.984545454547
2019-03-02,29578,23227,102551,0.00438,244.1,organic_search,7.0,236916.78,0.0002366623842044763,33845.25428571428
2019-03-03,29633,23779,153733,0.00432,167.6,referral,4.0,126010.6,0.00013498464549657478,31502.65
2019-03-04,32652,23117,116494,0.00549,309.6,organic_search,16.0,513426.04,0.0004900159255175794,32089.1275
2019-03-05,30840,24990,162661,0.00573,225.1,email_campaign,7.0,353705.04000000004,0.00022697795071335928,50529.291428571436
2019-03-06,32515,26584,134079,0.00382,318.9,social_media,20.0,766840.55,0.0006151007227433493,38342.027500000004
2019-03-07,27794,20646,127956,0.00483,200.2,organic_search,20.0,617203.93,0.0007195797654169965,30860.196500000002
2019-03-08,29339,23224,159152,0.00324,108.1,email_campaign,16.0,453331.91,0.0005453491939057227,28333.244375
2019-03-09,30100,22854,150323,0.0057,134.0,organic_search,21.0,757372.65,0.0006976744186046512,36065.364285714284
2019-03-10,26432,19667,92021,0.00333,104.4,social_media,22.0,993722.0399999999,0.0008323244552058112,45169.18363636363
2019-03-11,29213,21897,131049,0.00577,218.3,organic_search,18.0,514870.17,0.0006161640365590662,28603.89833333333
2019-03-12,29197,22060,129430,0.00469,206.2,organic_search,28.0,579755.83,0.0009590026372572524,20705.565357142856
2019-03-13,27971,19772,93737,0.00368,170.8,social_media,34.0,1040008.66,0.001215544671266669,30588.49
2019-03-14,30018,23278,124240,0.00399,232.6,organic_search,34.0,1070379.96,0.0011326537410886802,31481.763529411764
2019-03-15,30390,22699,156640,0.00502,135.8,direct,6.0,77450.96,0.00019743336623889436,12908.493333333334
2019-03-16,29509,22694,122642,0.00434,221.7,social_media,13.0,437555.02,0.0004405435629807855,33658.07846153846
2019-03-17,30650,21468,106652,0.00414,139.7,email_campaign,11.0,407060.58999999997,0.00035889070146818925,37005.50818181818
2019-03-18,28762,21021,140215,0.00432,269.6,referral,7.0,187252.28,0.00024337667756067034,26750.325714285715
2019-03-19,29335,21958,149400,0.00556,261.6,organic_search,35.0,1152459.25,0.0011931140276120675,32927.40714285714
2019-03-20,27405,20656,138092,0.00342,185.6,paid_search,46.0,1289000.26,0.0016785258164568509,28021.744782608697
2019-03-21,29272,23169,143683,0.0041,104.4,organic_search,49.0,1422932.3299999998,0.0016739546324132278,29039.435306122446
2019-03-22,27607,20415,98682,0.00555,253.5,email_campaign,16.0,305064.26,0.0005795631542724672,19066.51625
2019-03-23,31744,22838,143568,0.00501,200.2,paid_search,37.0,888643.61,0.0011655745967741936,24017.394864864866
2019-03-24,28415,23292,140934,0.00365,273.6,paid_search,32.0,888290.16,0.0011261657575224353,27759.0675
2019-03-25,30897,22658,150146,0.00481,211.5,social_media,29.0,748648.13,0.0009386024533126194,25815.45275862069
2019-03-26,31738,25563,104496,0.00477,169.4,organic_search,46.0,1163330.35,0.0014493666897725124,25289.790217391306
2019-03-27,29291,22963,143666,0.00376,268.8,email_campaign,32.0,650533.97,0.0010924857464750264,20329.1865625
2019-03-28,27780,22281,106871,0.00404,191.4,email_campaign,22.0,574398.78,0.0007919366450683946,26109.035454545457
2019-03-29,32668,24576,161268,0.00417,290.3,email_campaign,12.0,288602.66000000003,0.00036733194563487204,24050.221666666668
2019-03-30,25372,18591,115629,0.00386,251.0,organic_search,94.0,2395710.46,0.003704871511902885,25486.281489361703
2019-03-31,29648,21628,136636,0.00542,169.2,referral,27.0,746997.0599999999,0.0009106853750674582,27666.557777777776
2019-04-01,44576,34666,212249,0.00561,299.7,social_media,36.0,868853.12,0.0008076094759511845,24134.80888888889
2019-04-02,38298,28561,174559,0.00495,148.8,paid_search,49.0,1095595.51,0.0012794401796438456,22359.092040816326
2019-04-03,37654,27054,206297,0.00476,205.1,social_media,51.0,1375201.35,0.0013544377755351357,26964.732352941177
2019-04-04,40892,31638,200895,0.00329,234.6,paid_search,15.0,250736.02000000002,0.00036681991587596594,16715.734666666667
2019-04-05,35912,27354,180193,0.00359,298.1,organic_search,17.0,430757.5,0.00047337937179772776,25338.676470588234
2019-04-06,37338,29048,187574,0.00473,300.4,organic_search,20.0,587325.9,0.0005356473297980609,29366.295000000002
2019-04-07,36099,28975,138367,0.00491,171.8,referral,14.0,227805.09,0.00038782237735117316,16271.792142857143
2019-04-08,46874,35394,212734,0.00416,174.8,paid_search,33.0,729117.29,0.0007040150189870717,22094.463333333333
2019-04-09,41659,29802,224000,0.00507,185.3,email_campaign,15.0,389371.0,0.00036006625219040303,25958.066666666666
2019-04-10,43127,35165,161086,0.00378,316.7,social_media,18.0,478210.03,0.0004173719479676305,26567.22388888889
2019-04-11,38911,29838,167168,0.00498,151.6,organic_search,35.0,978483.49,0.0008994885764950785,27956.671142857143
2019-04-12,40148,28212,213820,0.00478,229.2,email_campaign,12.0,303624.24,0.00029889409186011756,25302.02
2019-04-13,44228,31397,187646,0.00322,197.8,organic_search,30.0,691601.97,0.0006783033372524192,23053.398999999998
2019-04-14,40040,32744,184887,0.0052,232.4,email_campaign,20.0,526985.54,0.0004995004995004995,26349.277000000002
2019-04-15,44505,33791,196936,0.00464,141.4,organic_search,38.0,855847.01,0.000853836647567689,22522.289736842107
2019-04-16,41567,33382,161203,0.00578,160.7,paid_search,32.0,929550.73,0.0007698414607741718,29048.4603125
2019-04-17,43808,31816,223025,0.00533,312.6,social_media,24.0,641522.17,0.000547845142439737,26730.09041666667
2019-04-18,42723,34260,201707,0.0042,114.4,referral,12.0,420508.55,0.00028087915174496175,35042.379166666666
2019-04-19,38066,27093,156489,0.00324,292.8,organic_search,27.0,970984.9,0.0007092943834392896,35962.403703703705
2019-04-20,46440,36613,170991,0.00339,217.7,referral,12.0,300457.42,0.00025839793281653745,25038.118333333332
2019-04-21,38052,27648,145134,0.00353,161.2,organic_search,43.0,1500669.98,0.0011300325869862294,34899.301860465115
2019-04-22,41414,31022,171318,0.00343,115.1,paid_search,36.0,1224103.48,0.0008692712609262569,34002.874444444446
2019-04-23,40730,29395,153580,0.00488,257.6,organic_search,65.0,2378019.19,0.0015958752762091823,36584.910615384615
2019-04-24,43102,30805,204218,0.00533,109.8,email_campaign,29.0,1017601.77,0.0006728226068395898,35089.716206896555
2019-04-25,38511,27906,132039,0.00513,272.0,organic_search,39.0,1366095.35,0.001012697670795357,35028.0858974359
2019-04-26,42329,30400,142532,0.00365,259.1,direct,8.0,246138.69,0.00018899572397174515,30767.33625
2019-04-27,38950,30294,186718,0.00534,145.9,direct,10.0,272756.86,0.00025673940949935817,27275.685999999998
2019-04-28,40314,31509,150802,0.0052,205.2,paid_search,48.0,1566324.4,0.0011906533710373567,32631.75833333333
2019-04-29,38891,28675,130645,0.00342,121.1,paid_search,76.0,2214223.02,0.0019541796302486435,29134.51342105263
2019-04-30,37656,29583,124370,0.00357,272.0,organic_search,71.0,2156015.52,0.0018854896961971533,30366.41577464789
2019-05-01,38270,31120,163918,0.00421,232.6,email_campaign,29.0,960917.74,0.0007577737130911942,33135.09448275862
2019-05-02,40890,32732,174072,0.00556,310.2,email_campaign,21.0,622274.23,0.0005135730007336757,29632.10619047619
2019-05-03,33869,24127,159855,0.00568,229.6,social_media,30.0,925152.98,0.0008857657444861082,30838.432666666668
2019-05-04,40801,32941,153355,0.00497,178.5,paid_search,11.0,412385.58,0.00026960123526384157,37489.59818181818
2019-05-05,43470,31878,145614,0.00369,128.4,paid_search,18.0,408762.02,0.00041407867494824016,22709.001111111113
2019-05-06,38954,29248,128267,0.00407,291.6,direct,12.0,403795.94,0.00030805565538840685,33649.66166666667
2019-05-07,38311,27298,156221,0.00422,144.3,email_campaign,10.0,356993.77,0.0002610216386938477,35699.377
2019-05-08,36951,26620,161456,0.00516,172.0,paid_search,19.0,623885.65,0.0005141944737625504,32836.086842105266
2019-05-09,31426,25738,101030,0.00338,167.1,paid_search,22.0,624574.3,0.0007000572774136065,28389.74090909091
2019-05-10,35218,28849,175528,0.00393,101.3,organic_search,36.0,1288137.37,0.0010222045544891816,35781.593611111115
2019-05-11,42448,32625,208628,0.00409,309.2,organic_search,27.0,904969.23,0.000636072370900867,33517.37888888889
2019-05-12,33210,25645,133895,0.0052,294.7,email_campaign,17.0,700733.12,0.0005118940078289672,41219.595294117644
2019-05-13,35644,29007,191085,0.00568,285.4,referral,12.0,515839.96,0.0003366625519021434,42986.66333333334
2019-05-14,35531,27439,133228,0.00397,203.1,direct,17.0,389234.05,0.0004784554332836115,22896.120588235295
2019-05-15,39361,30634,144469,0.00373,122.7,organic_search,52.0,1019252.35,0.0013211046467315362,19601.00673076923
2019-05-16,34486,27697,187184,0.0053,122.9,email_campaign,15.0,417421.0,0.00043495911384329873,27828.066666666666
2019-05-17,37582,29636,185076,0.00544,306.9,organic_search,39.0,1000736.32,0.001037730828588154,25659.905641025638
2019-05-18,42600,31147,183594,0.00352,187.8,email_campaign,16.0,650100.5,0.0003755868544600939,40631.28125
2019-05-19,36971,27994,139333,0.00554,118.2,social_media,27.0,589014.24,0.0007303021286954641,21815.34222222222
2019-05-20,33598,24840,175466,0.00475,185.5,paid_search,35.0,1212009.98,0.0010417286743258528,34628.85657142857
2019-05-21,40671,32416,170943,0.00335,211.4,paid_search,32.0,877908.2,0.0007868014064075139,27434.63125
2019-05-22,38160,28709,122146,0.00575,104.6,paid_search,44.0,1536924.92,0.0011530398322851154,34930.11181818182
2019-05-23,37448,29299,136767,0.00579,137.7,email_campaign,21.0,611983.23,0.0005607776116214484,29142.05857142857
2019-05-24,39257,29905,132206,0.00478,309.8,referral,17.0,613139.16,0.0004330437883689533,36067.00941176471
2019-05-25,42312,31516,205258,0.00387,206.6,paid_search,22.0,625004.51,0.0005199470599357157,28409.29590909091
2019-05-26,37448,29153,134959,0.00378,310.3,paid_search,26.0,638637.6799999999,0.0006942960905789361,24562.987692307688
2019-05-27,34961,24499,177796,0.00479,215.3,referral,16.0,544730.61,0.00045765281313463576,34045.663125
2019-05-28,37280,27314,163509,0.00372,212.8,direct,11.0,203740.54,0.0002950643776824034,18521.867272727275
2019-05-29,34893,24699,113956,0.00523,301.4,organic_search,70.0,2044447.39,0.0020061330352792823,29206.391285714286
2019-05-30,35571,27779,145299,0.0051,276.5,email_campaign,39.0,1028086.13,0.0010963987517921903,26361.182820512822
2019-05-31,36407,28343,128081,0.00367,251.4,organic_search,100.0,3144959.71,0.0027467245309967863,31449.5971
2019-06-01,35963,25401,152872,0.00354,235.7,organic_search,72.0,1889934.21,0.0020020576703834495,26249.08625
2019-06-02,36512,28207,156568,0.0044,233.9,email_campaign,34.0,838946.74,0.0009312007011393514,24674.90411764706
2019-06-03,41523,30131,182954,0.00375,120.5,paid_search,54.0,1778719.89,0.0013004840690701539,32939.25722222222
2019-06-04,40229,32190,185194,0.00521,130.0,organic_search,38.0,1121282.55,0.0009445922096000398,29507.435526315792
2019-06-05,46601,35608,188669,0.00411,176.7,paid_search,20.0,736161.24,0.00042917533958498747,36808.062
2019-06-06,41559,29193,188443,0.00505,262.8,organic_search,32.0,1166513.93,0.0007699896532640342,36453.5603125
2019-06-07,37857,27285,143379,0.00376,219.3,organic_search,25.0,765921.41,0.0006603798504900019,30636.8564
2019-06-08,38349,27319,172622,0.00561,213.2,email_campaign,14.0,311903.7,0.00036506818952254297,22278.835714285717
2019-06-09,36665,26939,146871,0.00484,246.3,organic_search,33.0,1253104.25,0.0009000409109504977,37972.856060606064
2019-06-10,38109,30915,139539,0.00434,105.6,paid_search,37.0,1310287.64,0.0009708992626413708,35413.179459459454
2019-06-11,38309,29446,138808,0.00479,261.9,social_media,29.0,1006830.84,0.000757002271006813,34718.30482758621
2019-06-12,39967,28872,162871,0.0035,163.6,organic_search,33.0,968897.99,0.0008256811869792579,29360.54515151515
2019-06-13,40245,31843,155119,0.00512,170.5,social_media,26.0,720178.98,0.0006460429867064232,27699.19153846154
2019-06-14,44684,32193,214740,0.00443,248.5,paid_search,30.0,650803.87,0.0006713812550353595,21693.462333333333
2019-06-15,43528,34973,164124,0.00404,141.0,organic_search,36.0,1407591.92,0.000827053850395148,39099.775555555556
2019-06-16,38327,30471,137920,0.00531,206.7,referral,13.0,358207.42,0.00033918647428705614,27554.416923076922
2019-06-17,41752,33966,199738,0.00429,232.5,organic_search,49.0,1494867.06,0.0011735964744203871,30507.491020408164
2019-06-18,35478,25009,127409,0.00574,208.8,social_media,30.0,683250.21,0.0008455944529003889,22775.006999999998
2019-06-19,35784,26499,126141,0.00493,304.7,organic_search,51.0,1770826.26,0.001425217974513749,34722.083529411764
2019-06-20,40522,30027,211063,0.00454,288.1,email_campaign,18.0,370365.12,0.0004442031489067667,20575.84
2019-06-21,40287,30805,164957,0.00341,196.7,social_media,24.0,645294.74,0.0005957256683297342,26887.280833333334
2019-06-22,41557,33705,158285,0.00419,232.6,paid_search,32.0,935479.41,0.0007700267103015136,29233.7315625
2019-06-23,40377,29710,160716,0.00392,100.1,organic_search,38.0,1033840.01,0.000941129851152884,27206.31605263158
2019-06-24,42129,32514,163901,0.00478,180.4,organic_search,34.0,649765.71,0.0008070450283652591,19110.756176470586
2019-06-25,37671,27919,129819,0.00503,253.6,social_media,56.0,1277153.46,0.001486554644155982,22806.311785714286
2019-06-26,38408,28743,163129,0.00331,279.3,organic_search,66.0,1370723.24,0.0017183920016663194,20768.53393939394
2019-06-27,39168,27618,169449,0.00385,193.5,email_campaign,15.0,321321.9,0.0003829656862745098,21421.460000000003
2019-06-28,38207,28841,177868,0.00415,150.6,social_media,21.0,492774.02999999997,0.0005496375009814955,23465.43
2019-06-29,36838,26350,181925,0.00471,258.0,referral,35.0,749679.18,0.0009501058689396818,21419.405142857144
2019-06-30,33931,27510,166764,0.00496,156.0,organic_search,68.0,1377874.9,0.00200406707730394,20262.866176470587
2019-07-01,30649,22435,108659,0.00517,213.0,paid_search,40.0,975488.94,0.00130509967698783,24387.2235
2019-07-02,31146,23463,121588,0.00451,258.5,social_media,38.0,770107.1,0.001220060360881012,20265.976315789474
2019-07-03,30229,24504,151719,0.00504,159.1,organic_search,67.0,1492832.3,0.0022164147011148236,22281.079104477612
2019-07-04,33700,24759,149794,0.00544,260.3,organic_search,16.0,297971.29000000004,0.00047477744807121664,18623.205625000002
2019-07-05,28053,20725,142813,0.00394,253.5,social_media,11.0,294552.08999999997,0.00039211492531993016,26777.462727272723
2019-07-06,30267,24108,98786,0.0049,198.2,email_campaign,6.0,136178.8,0.00019823570224997521,22696.466666666664
2019-07-07,26042,18496,95916,0.004,284.6,email_campaign,14.0,238663.75999999998,0.0005375931188080792,17047.411428571428
2019-07-08,28853,21400,123844,0.00322,240.6,paid_search,26.0,494502.55,0.0009011194676463453,19019.328846153847
2019-07-09,32447,26102,174380,0.00412,274.5,organic_search,24.0,351445.83,0.000739667765895152,14643.57625
2019-07-10,34463,25057,159621,0.00446,140.1,paid_search,27.0,586173.52,0.0007834489162289992,21710.13037037037
2019-07-11,36925,28683,119806,0.00547,278.9,referral,10.0,209388.38999999998,0.00027081922816519973,20938.839
2019-07-12,31992,23290,134627,0.00555,130.9,organic_search,21.0,347434.66000000003,0.0006564141035258815,16544.50761904762
2019-07-13,31461,23123,109485,0.00378,193.0,referral,13.0,189601.21,0.00041321000603922317,14584.708461538461
2019-07-14,30689,23107,126201,0.00339,249.1,referral,6.0,173593.31,0.00019550979178207175,28932.218333333334
2019-07-15,33584,24679,123317,0.00382,135.9,social_media,20.0,437562.91000000003,0.0005955216769890424,21878.145500000002
2019-07-16,32949,25163,106127,0.00578,181.5,social_media,22.0,359900.9,0.0006676985644480865,16359.131818181819
2019-07-17,27662,22207,118197,0.00453,200.0,organic_search,47.0,866815.05,0.0016990817728291519,18442.87340425532
2019-07-18,33180,24421,175720,0.00393,114.6,social_media,26.0,750327.25,0.0007836045810729355,28858.740384615383
2019-07-19,33359,24768,162683,0.00416,220.2,paid_search,23.0,486216.58,0.0006894691087862346,21139.851304347827
2019-07-20,31303,25386,126631,0.00542,174.3,organic_search,30.0,798313.5,0.0009583745966840239,26610.45
2019-07-21,27249,20931,129731,0.00382,106.9,organic_search,28.0,698024.13,0.0010275606444273184,24929.433214285713
