date,Revenue,COGS,orders_n,mobile_orders,order_success_rate,items_n,qty_sold,premium_qty,total_discount_amount,total_lines,premium_ratio,gross_profit,discount_rate,avg_item_price,day_of_week,is_weekend,month
2017-01-07,2148635.45,1767280.58,75,26,0.7733333333333333,81,349,33,0.0,81,0.09455587392550144,381354.8700000001,0.0,6156.548567335244,Saturday,1,1
2017-01-08,2907768.3,2272946.44,105,45,0.8095238095238095,116,540,65,0.0,116,0.12037037037037036,634821.8599999999,0.0,5384.756111111111,Sunday,1,1
2017-01-09,3437216.12,2814472.11,129,58,0.751937984496124,147,676,46,0.0,147,0.06804733727810651,622744.0100000002,0.0,5084.639230769231,Monday,0,1
2017-01-10,3014515.71,2440786.22,111,50,0.8198198198198198,135,596,32,0.0,135,0.053691275167785234,573729.4899999998,0.0,5057.912265100671,Tuesday,0,1
2017-01-11,2227157.79,1674420.56,95,43,0.8,113,462,26,0.0,113,0.05627705627705628,552737.23,0.0,4820.687857142857,Wednesday,0,1
2017-01-12,2704158.21,2101198.8,92,45,0.782608695652174,101,470,27,0.0,101,0.0574468085106383,602959.4100000001,0.0,5753.528106382979,Thursday,0,1
2017-01-13,3136819.59,2599219.64,105,52,0.8571428571428571,116,499,33,0.0,116,0.06613226452905811,537599.9499999997,0.0,6286.211603206412,Friday,0,1
2017-01-14,2056300.58,1704845.73,75,41,0.8,82,354,37,0.0,82,0.10451977401129943,351454.8500000001,0.0,5808.758700564972,Saturday,1,1
2017-01-15,2415343.55,1994964.86,99,42,0.7777777777777778,106,451,49,0.0,106,0.10864745011086474,420378.6899999997,0.0,5355.528935698448,Sunday,1,1
2017-01-16,3848368.92,3102404.56,133,63,0.7744360902255639,153,693,41,0.0,153,0.05916305916305916,745964.3599999999,0.0,5553.201904761905,Monday,0,1
2017-01-17,2829843.68,2229864.7,108,46,0.8611111111111112,117,503,19,0.0,117,0.03777335984095427,599978.98,0.0,5625.931769383698,Tuesday,0,1
2017-01-18,2138817.82,1652537.47,84,40,0.8333333333333334,92,415,13,0.0,92,0.03132530120481928,486280.34999999986,0.0,5153.777879518072,Wednesday,0,1
2017-01-19,2663777.41,2187863.56,97,43,0.8350515463917526,110,504,27,0.0,110,0.05357142857142857,475913.8500000001,0.0,5285.27263888889,Thursday,0,1
2017-01-20,2871845.05,2318588.01,92,48,0.7934782608695652,105,500,27,0.0,105,0.054,553257.04,0.0,5743.6901,Friday,0,1
2017-01-21,2790303.1,2232164.85,87,41,0.8275862068965517,99,473,27,0.0,99,0.05708245243128964,558138.25,0.0,5899.1608879492605,Saturday,1,1
2017-01-22,2438538.62,2064760.98,91,39,0.8131868131868132,102,420,44,0.0,102,0.10476190476190476,373777.64000000013,0.0,5806.044333333333,Sunday,1,1
2017-01-23,3466339.69,2719480.1,127,65,0.8031496062992126,144,684,23,0.0,144,0.033625730994152045,746859.5899999999,0.0,5067.748084795321,Monday,0,1
2017-01-24,2856042.21,2288079.89,115,59,0.7652173913043478,131,580,53,0.0,131,0.09137931034482759,567962.3199999998,0.0,4924.2107068965515,Tuesday,0,1
2017-01-25,2345949.16,1953862.54,74,27,0.8243243243243243,81,394,32,0.0,81,0.08121827411167512,392086.6200000001,0.0,5954.185685279188,Wednesday,0,1
2017-01-26,3398297.86,2689465.29,102,43,0.8823529411764706,116,576,23,0.0,116,0.03993055555555555,708832.5699999998,0.0,5899.822673611111,Thursday,0,1
2017-01-27,3893498.97,3118864.85,139,71,0.8129496402877698,153,676,33,0.0,153,0.04881656804733728,774634.1200000001,0.0,5759.613860946746,Friday,0,1
2017-01-28,5454445.79,4466542.85,204,83,0.7598039215686274,234,1038,58,0.0,234,0.055876685934489405,987902.9400000004,0.0,5254.764730250482,Saturday,1,1
2017-01-29,6530902.38,5313138.23,205,92,0.8048780487804879,229,1075,67,0.0,229,0.062325581395348835,1217764.1499999994,0.0,6075.258027906977,Sunday,1,1
2017-01-30,5647441.37,4545794.61,211,92,0.8293838862559242,245,1094,96,9192.6,245,0.08775137111517367,1101646.7599999998,0.0016277459822482407,5162.195036563071,Monday,0,1
2017-01-31,5786663.6,4731579.01,195,98,0.7538461538461538,215,969,58,1635.43,215,0.05985552115583075,1055084.5899999999,0.00028262054148093217,5971.789060887512,Tuesday,0,1
2017-02-01,3754242.39,3007642.45,136,49,0.8308823529411765,155,680,38,2206.29,155,0.05588235294117647,746599.94,0.0005876791562198519,5520.944691176471,Wednesday,0,2
2017-02-02,2084558.98,1704689.79,69,31,0.782608695652174,75,368,33,43504.61,75,0.08967391304347826,379869.18999999994,0.020869934800309655,5664.562445652174,Thursday,0,2
2017-02-03,2527455.7,2118774.82,70,27,0.9,77,406,24,66714.52,77,0.059113300492610835,408680.88000000035,0.026395920609014037,6225.260344827587,Friday,0,2
2017-02-04,2511052.37,2067059.03,84,37,0.8452380952380952,88,394,35,40008.07,88,0.08883248730964467,443993.3400000001,0.015932789964073907,6373.229365482233,Saturday,1,2
2017-02-05,2436308.96,2039899.33,95,44,0.8315789473684211,107,452,33,64730.38,107,0.07300884955752213,396409.6299999999,0.026569035808988693,5390.06407079646,Sunday,1,2
2017-02-06,2567404.94,2085607.67,108,46,0.7870370370370371,118,483,20,80304.04,118,0.041407867494824016,481797.27,0.031278291456430705,5315.53817805383,Monday,0,2
2017-02-07,2738634.88,2219123.05,112,52,0.8392857142857143,121,506,20,70394.02,121,0.039525691699604744,519511.8300000001,0.02570405442291015,5412.3218972332015,Tuesday,0,2
2017-02-08,1933130.03,1586818.66,80,37,0.7125,87,395,32,69406.01,87,0.0810126582278481,346311.3700000001,0.03590343583871593,4894.000075949367,Wednesday,0,2
2017-02-09,2516914.69,2076822.36,97,47,0.7835051546391752,110,482,13,88614.06,110,0.026970954356846474,440092.32999999984,0.035207414995857486,5221.814709543568,Thursday,0,2
2017-02-10,2588464.94,2130151.17,90,34,0.8,99,444,40,63552.4,99,0.09009009009009009,458313.77,0.024552157928783847,5829.87599099099,Friday,0,2
2017-02-11,3014037.02,2552520.25,108,51,0.8055555555555556,132,593,42,134680.25,132,0.07082630691399663,461516.77,0.044684338349633146,5082.693119730186,Saturday,1,2
2017-02-12,3603536.48,2886850.52,132,62,0.7803030303030303,148,659,28,110955.75,148,0.042488619119878605,716685.96,0.03079079415896464,5468.1888922610015,Sunday,1,2
2017-02-13,4440040.43,3602625.97,164,71,0.8048780487804879,191,855,44,157304.96,191,0.05146198830409357,837414.4599999995,0.03542872243620539,5193.029742690058,Monday,0,2
2017-02-14,3875527.43,3254271.21,130,55,0.823076923076923,145,645,13,78413.8,145,0.020155038759689922,621256.2200000002,0.020233065412724998,6008.569658914729,Tuesday,0,2
2017-02-15,2042667.61,1725509.05,77,38,0.8441558441558441,84,398,48,75994.05,84,0.12060301507537688,317158.56000000006,0.03720333627848537,5132.33067839196,Wednesday,0,2
2017-02-16,3533527.8,2858753.36,114,52,0.7631578947368421,126,591,56,108238.99,126,0.09475465313028765,674774.44,0.03063199049969269,5978.896446700507,Thursday,0,2
2017-02-17,3023518.61,2507056.83,120,54,0.7666666666666667,134,596,20,87099.98,134,0.03355704697986577,516461.7799999998,0.028807489298040074,5073.017802013423,Friday,0,2
2017-02-18,3277433.63,2800726.99,119,45,0.8403361344537815,130,587,45,73777.98,130,0.07666098807495741,476706.63999999966,0.022510899785940133,5583.362231686541,Saturday,1,2
2017-02-19,4520643.56,3744775.49,155,75,0.8129032258064516,176,732,42,116932.21,176,0.05737704918032787,775868.0699999994,0.025866275110617218,6175.74256830601,Sunday,1,2
2017-02-20,5623470.83,4661358.55,210,79,0.7523809523809524,243,1110,76,178826.78,243,0.06846846846846846,962112.2800000003,0.03180007248299357,5066.189936936937,Monday,0,2
2017-02-21,5243661.46,4397106.06,177,84,0.8587570621468926,195,880,78,115810.09,195,0.08863636363636364,846555.4000000004,0.022085729767916788,5958.706204545454,Tuesday,0,2
2017-02-22,4461426.24,3673004.77,154,75,0.7922077922077922,174,794,52,102101.95,174,0.0654911838790932,788421.4700000002,0.022885495468821196,5618.924735516373,Wednesday,0,2
2017-02-23,5005082.74,4050645.07,153,65,0.7908496732026143,173,805,34,76690.94,173,0.0422360248447205,954437.6700000004,0.015322611829589853,6217.494086956522,Thursday,0,2
2017-02-24,5197080.94,4291124.12,188,82,0.7712765957446809,209,943,34,108044.19,209,0.036055143160127257,905956.8200000003,0.020789399135276887,5511.220509013786,Friday,0,2
2017-02-25,7193655.77,5984598.22,270,132,0.7666666666666667,301,1386,96,229124.84,301,0.06926406926406926,1209057.5499999998,0.031850959696393705,5190.227828282828,Saturday,1,2
2017-02-26,6951383.99,5568547.06,248,113,0.8024193548387096,276,1266,48,173017.79,276,0.037914691943127965,1382836.9300000006,0.024889689628554097,5490.824636650869,Sunday,1,2
2017-02-27,7418488.93,6084966.92,279,118,0.8207885304659498,318,1494,69,233590.55,318,0.04618473895582329,1333522.0099999998,0.03148761859782138,4965.521372155287,Monday,0,2
2017-02-28,5900508.14,4852701.48,237,102,0.729957805907173,263,1147,83,160828.81,263,0.07236268526591107,1047806.6599999992,0.02725677283787291,5144.296547515257,Tuesday,0,2
2017-03-01,4138759.12,3461752.84,159,69,0.8301886792452831,175,766,49,111247.76,175,0.0639686684073107,677006.2800000003,0.026879496190635996,5403.0797911227155,Wednesday,0,3
2017-03-02,1084768.59,894235.96,42,18,0.7380952380952381,46,191,20,0.0,46,0.10471204188481675,190532.63000000012,0.0,5679.416701570681,Thursday,0,3
2017-03-03,1291387.67,1088338.93,37,13,0.8918918918918919,40,190,13,0.0,40,0.06842105263157895,203048.74,0.0,6796.777210526316,Friday,0,3
2017-03-04,1414852.54,1091358.11,49,17,0.8571428571428571,50,226,0,0.0,50,0.0,323494.42999999993,0.0,6260.409469026549,Saturday,1,3
2017-03-05,2359240.19,1784452.73,70,41,0.7428571428571429,77,332,11,0.0,77,0.03313253012048193,574787.46,0.0,7106.14515060241,Sunday,1,3
2017-03-06,3890607.23,3160109.06,129,73,0.9069767441860465,141,598,56,0.0,141,0.09364548494983277,730498.1699999999,0.0,6506.032157190635,Monday,0,3
2017-03-07,3220221.21,2644266.94,111,52,0.8018018018018018,120,536,15,0.0,120,0.027985074626865673,575954.27,0.0,6007.875391791044,Tuesday,0,3
2017-03-08,4553707.12,3607122.81,151,81,0.7483443708609272,165,757,28,0.0,165,0.036988110964332896,946584.31,0.0,6015.465151915456,Wednesday,0,3
2017-03-09,4967983.41,4034647.4,173,70,0.7803468208092486,182,813,45,0.0,182,0.055350553505535055,933336.0100000002,0.0,6110.680701107011,Thursday,0,3
2017-03-10,6057343.95,4929376.63,179,81,0.8100558659217877,198,909,62,0.0,198,0.06820682068206821,1127967.3200000003,0.0,6663.744719471947,Friday,0,3
2017-03-11,4368486.87,3465509.34,155,76,0.8193548387096774,168,728,43,0.0,168,0.059065934065934064,902977.5300000003,0.0,6000.668777472528,Saturday,1,3
2017-03-12,3116003.75,2481856.51,124,52,0.8306451612903226,135,588,28,0.0,135,0.047619047619047616,634147.2400000002,0.0,5299.326105442177,Sunday,1,3
2017-03-13,4924647.72,4152542.23,167,76,0.7724550898203593,182,816,54,0.0,182,0.0661764705882353,772105.4899999998,0.0,6035.1075,Monday,0,3
2017-03-14,5669415.23,4519981.15,188,81,0.8191489361702128,207,964,60,0.0,207,0.06224066390041494,1149434.08,0.0,5881.136130705395,Tuesday,0,3
2017-03-15,7298281.44,5862653.36,242,108,0.7851239669421488,274,1268,66,0.0,274,0.052050473186119876,1435628.08,0.0,5755.742460567823,Wednesday,0,3
2017-03-16,7437742.79,6020449.52,257,106,0.8132295719844358,284,1312,54,0.0,284,0.041158536585365856,1417293.2700000005,0.0,5669.011272865853,Thursday,0,3
2017-03-17,7834618.24,6274517.1,269,133,0.8141263940520446,292,1315,66,0.0,292,0.050190114068441066,1560101.1400000006,0.0,5957.8845931558935,Friday,0,3
2017-03-18,5974783.9,4875618.15,194,76,0.7989690721649485,207,996,68,44743.340000000004,207,0.06827309236947791,1099165.75,0.007488695950994981,5998.779016064257,Saturday,1,3
2017-03-19,5122059.27,4468071.53,188,83,0.8085106382978723,204,926,69,229642.91,204,0.07451403887688984,653987.7399999993,0.04483409853240531,5531.3815010799135,Sunday,1,3
2017-03-20,5574811.65,4750949.98,202,93,0.8415841584158416,223,1074,58,448156.06,223,0.054003724394785846,823861.6699999999,0.08038945315757887,5190.699860335196,Monday,0,3
2017-03-21,6395400.59,5699224.23,253,130,0.8023715415019763,275,1222,87,673640.54,275,0.07119476268412439,696176.3599999994,0.10533203206274841,5233.552037643208,Tuesday,0,3
2017-03-22,6704488.72,5884865.16,278,128,0.8093525179856115,300,1383,50,804538.62,300,0.036153289949385395,819623.5599999996,0.11999999606233956,4847.786493130875,Wednesday,0,3
2017-03-23,8227253.04,7586583.97,315,139,0.8158730158730159,345,1594,107,987270.36,345,0.0671267252195734,640669.0700000003,0.11999999941657319,5161.388356336261,Thursday,0,3
2017-03-24,8043513.7,7275137.93,301,141,0.8305647840531561,323,1478,48,965221.57,323,0.03247631935047361,768375.7700000005,0.11999999080004052,5442.160825439783,Friday,0,3
2017-03-25,5949599.34,5438511.57,230,108,0.7782608695652173,249,1099,26,713951.95,249,0.023657870791628753,511087.76999999955,0.1200000049078935,5413.648171064604,Saturday,1,3
2017-03-26,5631526.96,5140078.21,233,107,0.8154506437768241,257,1119,13,675783.2,257,0.01161751563896336,491448.75,0.119999993749475,5032.642502234137,Sunday,1,3
2017-03-27,6690279.11,5981854.17,283,130,0.823321554770318,311,1325,74,802833.52,311,0.05584905660377359,708424.9400000004,0.12000000400581194,5049.267252830189,Monday,0,3
2017-03-28,7528150.84,6808020.58,315,152,0.7873015873015873,341,1492,47,903378.07,341,0.03150134048257373,720130.2599999998,0.11999999590868984,5045.677506702413,Tuesday,0,3
2017-03-29,8839810.76,8216778.38,374,167,0.8502673796791443,401,1799,103,1060777.32,401,0.05725403001667593,623032.3799999999,0.1200000032579883,4913.735831017231,Wednesday,0,3
2017-03-30,17516038.82,16224964.49,725,335,0.7972413793103448,800,3435,177,2101924.52,800,0.05152838427947598,1291074.33,0.11999999209867017,5099.283499272198,Thursday,0,3
2017-03-31,16556662.03,15209810.1,656,303,0.8262195121951219,733,3350,162,1986799.35,733,0.04835820895522388,1346851.9299999997,0.11999999434668657,4942.287173134328,Friday,0,3
2017-04-01,15808755.61,14645912.76,599,256,0.8096828046744574,661,3100,118,1897050.66,661,0.03806451612903226,1162842.8499999996,0.11999999916501967,5099.598583870968,Saturday,1,4
2017-04-02,14750037.65,13407725.54,553,238,0.8191681735985533,616,2831,132,1770004.52,616,0.04662663369833981,1342312.1100000013,0.12000000013559287,5210.186382903567,Sunday,1,4
2017-04-03,11986923.68,10898039.76,458,199,0.7969432314410481,505,2278,127,1438430.86,505,0.05575065847234416,1088883.92,0.12000000153500603,5262.038489903424,Monday,0,4
2017-04-04,3822590.98,3438348.87,151,63,0.8278145695364238,163,747,39,458710.93,163,0.05220883534136546,384242.10999999987,0.12000000324387308,5117.2570013386885,Tuesday,0,4
2017-04-05,4629254.97,4199168.99,192,90,0.8020833333333334,210,959,38,555510.52,210,0.03962460896767466,430085.9799999995,0.11999998349626442,4827.16889468196,Wednesday,0,4
2017-04-06,3991728.43,3603945.57,160,53,0.825,176,770,32,479007.4,176,0.04155844155844156,387782.86000000034,0.11999999709399069,5184.0628961038965,Thursday,0,4
2017-04-07,3428956.51,3033332.62,142,72,0.852112676056338,152,650,12,411474.79,152,0.018461538461538463,395623.88999999966,0.12000000256637842,5275.3177076923075,Friday,0,4
2017-04-08,3512061.04,3104040.68,149,62,0.7986577181208053,165,759,20,421447.38,165,0.026350461133069828,408020.35999999987,0.12000001571726669,4627.22139657444,Saturday,1,4
2017-04-09,5195329.1,4683867.18,188,86,0.7925531914893617,201,936,31,623439.52,201,0.03311965811965812,511461.9199999999,0.12000000538945647,5550.565277777778,Sunday,1,4
2017-04-10,4956146.85,4458418.44,216,100,0.8101851851851852,238,1081,43,594737.6,238,0.039777983348751156,497728.4099999992,0.11999999556106777,4584.7796947271045,Monday,0,4
2017-04-11,6400896.15,5775011.4,249,106,0.8313253012048193,270,1253,80,768107.56,270,0.06384676775738228,625884.75,0.12000000343701873,5108.456624102155,Tuesday,0,4
2017-04-12,6346191.53,5932271.71,275,134,0.8363636363636363,307,1326,71,761543.04,307,0.053544494720965306,413919.8200000003,0.12000000888721996,4785.966463046758,Wednesday,0,4
2017-04-13,6080699.31,5675033.32,240,100,0.8083333333333333,258,1143,17,729683.93,258,0.014873140857392825,405665.9899999993,0.12000000210502106,5319.946902887139,Thursday,0,4
2017-04-14,5046450.29,4501125.15,206,101,0.8009708737864077,229,1031,25,588181.37,229,0.02424830261881668,545325.1399999997,0.11655348536089513,4894.714151309408,Friday,0,4
2017-04-15,5118767.2,4382670.97,194,92,0.7938144329896907,210,957,38,345303.75,210,0.03970741901776385,736096.2300000004,0.06745838138526791,5348.764054336469,Saturday,1,4
2017-04-16,5550880.17,4613246.21,222,94,0.8198198198198198,248,1159,33,208769.01,248,0.028472821397756688,937633.96,0.03761007328680994,4789.370293356342,Sunday,1,4
2017-04-17,6659045.31,5533903.49,223,96,0.7802690582959642,241,1053,44,66213.03,241,0.04178537511870845,1125141.8199999994,0.00994332174021504,6323.879686609686,Monday,0,4
2017-04-18,8056843.67,6512827.94,268,103,0.8171641791044776,293,1365,54,0.0,293,0.03956043956043956,1544015.7299999995,0.0,5902.449575091575,Tuesday,0,4
2017-04-19,8628781.58,6869166.87,303,148,0.8052805280528053,334,1526,40,0.0,334,0.02621231979030144,1759614.71,0.0,5654.509554390564,Wednesday,0,4
2017-04-20,7240460.1,5704449.86,261,106,0.8237547892720306,292,1300,45,0.0,292,0.03461538461538462,1536010.2399999993,0.0,5569.584692307692,Thursday,0,4
2017-04-21,5516371.41,4399591.55,164,76,0.8048780487804879,178,840,32,0.0,178,0.0380952380952381,1116779.8600000003,0.0,6567.108821428572,Friday,0,4
2017-04-22,5307716.56,4273571.86,193,81,0.7979274611398963,215,954,16,0.0,215,0.016771488469601678,1034144.6999999993,0.0,5563.644192872117,Saturday,1,4
2017-04-23,7933547.43,6292750.65,239,106,0.8117154811715481,256,1252,57,0.0,256,0.04552715654952077,1640796.7799999993,0.0,6336.699225239617,Sunday,1,4
2017-04-24,7075130.23,5783275.04,267,128,0.8127340823970037,287,1273,38,0.0,287,0.029850746268656716,1291855.1900000004,0.0,5557.839929300864,Monday,0,4
2017-04-25,8289377.68,6751931.23,316,158,0.8259493670886076,349,1533,73,0.0,349,0.047619047619047616,1537446.4499999993,0.0,5407.291376386171,Tuesday,0,4
2017-04-26,11677117.94,9490915.85,433,180,0.8036951501154734,480,2147,92,0.0,480,0.04285048905449464,2186202.09,0.0,5438.806679087098,Wednesday,0,4
2017-04-27,10910842.34,8767860.5,400,193,0.8375,442,1977,98,0.0,442,0.04957005563985837,2142981.84,0.0,5518.888386444107,Thursday,0,4
2017-04-28,8873238.46,7052027.5,315,146,0.8380952380952381,337,1482,77,0.0,337,0.05195681511470985,1821210.960000001,0.0,5987.340391363024,Friday,0,4
2017-04-29,13969061.08,11193381.32,558,237,0.7759856630824373,632,2795,113,0.0,632,0.04042933810375671,2775679.76,0.0,4997.875162790698,Saturday,1,4
2017-04-30,12763691.95,10213945.04,485,231,0.7917525773195876,532,2399,81,0.0,532,0.033764068361817424,2549746.91,0.0,5320.42182159233,Sunday,1,4
2017-05-01,10437173.89,8248934.13,377,176,0.8249336870026526,418,1907,63,0.0,418,0.03303618248557944,2188239.7600000007,0.0,5473.08541688516,Monday,0,5
2017-05-02,10668293.77,8545428.77,386,180,0.7979274611398963,430,1972,95,0.0,430,0.048174442190669374,2122865.0,0.0,5409.885278904665,Tuesday,0,5
2017-05-03,11066087.91,8850240.81,410,188,0.8341463414634146,446,1974,91,0.0,446,0.04609929078014184,2215847.0999999996,0.0,5605.920927051672,Wednesday,0,5
2017-05-04,5096072.55,4205229.55,176,76,0.7897727272727273,192,864,26,0.0,192,0.03009259259259259,890843.0,0.0,5898.2321180555555,Thursday,0,5
2017-05-05,5663567.39,4486107.35,190,81,0.7736842105263158,202,910,25,0.0,202,0.027472527472527472,1177460.04,0.0,6223.700428571428,Friday,0,5
2017-05-06,3743378.15,2996412.53,145,59,0.7862068965517242,158,680,17,0.0,158,0.025,746965.6200000001,0.0,5504.9678676470585,Saturday,1,5
2017-05-07,4893557.72,3947883.38,181,74,0.8453038674033149,200,908,30,0.0,200,0.03303964757709251,945674.3399999999,0.0,5389.380748898679,Sunday,1,5
2017-05-08,5867384.27,4768855.8,197,94,0.8020304568527918,213,987,9,0.0,213,0.00911854103343465,1098528.4699999997,0.0,5944.664913880445,Monday,0,5
2017-05-09,6383091.75,5203605.53,244,87,0.8032786885245902,265,1217,50,0.0,265,0.041084634346754315,1179486.2199999997,0.0,5244.939811010682,Tuesday,0,5
2017-05-10,7501996.22,6032076.17,268,122,0.7910447761194029,288,1303,56,0.0,288,0.042977743668457406,1469920.0499999998,0.0,5757.479831158864,Wednesday,0,5
2017-05-11,10239562.28,8268973.88,359,170,0.8022284122562674,384,1792,35,0.0,384,0.01953125,1970588.3999999994,0.0,5714.041450892857,Thursday,0,5
2017-05-12,8320439.9,6726540.41,306,132,0.8202614379084967,329,1460,35,0.0,329,0.023972602739726026,1593899.4900000002,0.0,5698.931438356165,Friday,0,5
2017-05-13,7357524.23,5896933.82,255,100,0.7803921568627451,273,1203,72,0.0,273,0.059850374064837904,1460590.4100000001,0.0,6115.980241064007,Saturday,1,5
2017-05-14,6662133.39,5287890.68,248,113,0.8548387096774194,278,1262,60,0.0,278,0.04754358161648178,1374242.71,0.0,5279.028042789223,Sunday,1,5
2017-05-15,7541584.53,6196974.67,273,113,0.8315018315018315,291,1275,28,0.0,291,0.02196078431372549,1344609.8600000003,0.0,5914.96825882353,Monday,0,5
2017-05-16,6978902.38,5556954.23,236,110,0.8177966101694916,251,1136,32,0.0,251,0.028169014084507043,1421948.1499999994,0.0,6143.399982394366,Tuesday,0,5
2017-05-17,7526190.32,5942140.35,301,132,0.8205980066445183,323,1452,64,0.0,323,0.0440771349862259,1584049.9700000007,0.0,5183.326666666667,Wednesday,0,5
2017-05-18,10554187.11,8417567.55,389,182,0.8123393316195373,422,1820,63,0.0,422,0.03461538461538462,2136619.5599999987,0.0,5799.003906593406,Thursday,0,5
2017-05-19,8723026.23,6978931.62,330,153,0.796969696969697,350,1470,68,0.0,350,0.04625850340136054,1744094.6100000003,0.0,5934.031448979592,Friday,0,5
2017-05-20,6210104.92,4916762.05,215,111,0.7581395348837209,228,1046,19,0.0,228,0.018164435946462717,1293342.87,0.0,5937.002791586998,Saturday,1,5
2017-05-21,7924193.43,6410830.66,263,124,0.8250950570342205,276,1289,32,0.0,276,0.02482544608223429,1513362.7699999996,0.0,6147.551148176881,Sunday,1,5
2017-05-22,7701304.95,6167091.35,266,131,0.7857142857142857,290,1284,28,0.0,290,0.021806853582554516,1534213.6000000006,0.0,5997.901051401869,Monday,0,5
2017-05-23,8875094.41,7259320.81,320,146,0.803125,335,1482,39,0.0,335,0.02631578947368421,1615773.6000000006,0.0,5988.592719298245,Tuesday,0,5
2017-05-24,9809118.2,7989958.15,357,164,0.8319327731092437,383,1743,62,0.0,383,0.03557085484796328,1819160.0499999989,0.0,5627.721285140562,Wednesday,0,5
2017-05-25,12997641.6,10345551.33,462,208,0.803030303030303,492,2249,43,0.0,492,0.019119608714984436,2652090.2699999996,0.0,5779.298176967541,Thursday,0,5
2017-05-26,10924584.92,8936147.49,370,172,0.772972972972973,395,1804,78,0.0,395,0.043237250554323724,1988437.4299999997,0.0,6055.756607538802,Friday,0,5
2017-05-27,6842735.97,5377732.71,281,127,0.8042704626334519,303,1300,27,0.0,303,0.02076923076923077,1465003.2599999998,0.0,5263.643053846154,Saturday,1,5
2017-05-28,6133951.19,4817050.8,234,106,0.8418803418803419,248,1069,30,0.0,248,0.02806361085126286,1316900.3900000006,0.0,5738.027305893359,Sunday,1,5
2017-05-29,7513494.18,5975112.76,274,136,0.8029197080291971,291,1301,72,0.0,291,0.05534204458109147,1538381.42,0.0,5775.168470407379,Monday,0,5
2017-05-30,15437626.24,12468271.46,588,274,0.7840136054421769,636,2790,69,0.0,636,0.024731182795698924,2969354.7799999993,0.0,5533.199369175627,Tuesday,0,5
2017-05-31,17314841.86,13846685.08,652,285,0.8159509202453987,720,3245,87,0.0,720,0.026810477657935285,3468156.7799999993,0.0,5335.852653312789,Wednesday,0,5
2017-06-01,17639270.88,14102311.81,657,312,0.817351598173516,734,3218,99,0.0,734,0.030764449968924797,3536959.0699999984,0.0,5481.439055313859,Thursday,0,6
2017-06-02,17528852.88,14154253.77,647,294,0.8160741885625966,715,3167,105,0.0,715,0.03315440479949479,3374599.1099999994,0.0,5534.844610041048,Friday,0,6
2017-06-03,15308256.14,12312510.57,573,253,0.8219895287958116,657,2845,133,0.0,657,0.04674868189806678,2995745.5700000003,0.0,5380.757869947276,Saturday,1,6
2017-06-04,4982217.86,4015671.63,169,66,0.7751479289940828,176,758,14,0.0,176,0.018469656992084433,966546.2300000004,0.0,6572.846781002639,Sunday,1,6
2017-06-05,6879970.92,5535512.4,226,109,0.8451327433628318,241,1054,44,0.0,241,0.04174573055028463,1344458.5199999996,0.0,6527.486641366224,Monday,0,6
2017-06-06,5342823.74,4216558.08,195,93,0.7794871794871795,205,967,34,0.0,205,0.03516028955532575,1126265.6600000001,0.0,5525.153815925543,Tuesday,0,6
2017-06-07,7640608.49,6119021.16,277,126,0.8050541516245487,299,1363,41,0.0,299,0.03008070432868672,1521587.33,0.0,5605.7288994864275,Wednesday,0,6
2017-06-08,7229728.05,5870597.71,256,119,0.8203125,273,1259,24,0.0,273,0.019062748212867357,1359130.3399999999,0.0,5742.436894360603,Thursday,0,6
2017-06-09,6070420.59,4805414.43,201,87,0.7810945273631841,210,960,20,0.0,210,0.020833333333333332,1265006.1600000001,0.0,6323.35478125,Friday,0,6
2017-06-10,6331260.25,5062026.02,221,98,0.8009049773755657,236,1074,16,0.0,236,0.0148975791433892,1269234.2300000004,0.0,5895.028165735568,Saturday,1,6
2017-06-11,6522568.24,5237226.84,237,104,0.7763713080168776,251,1112,29,0.0,251,0.026079136690647483,1285341.4000000004,0.0,5865.6189208633095,Sunday,1,6
2017-06-12,6628740.01,5335810.64,243,109,0.8065843621399177,266,1164,17,0.0,266,0.014604810996563574,1292929.37,0.0,5694.793823024055,Monday,0,6
2017-06-13,9097973.24,7325847.9,303,157,0.8250825082508251,325,1504,26,0.0,325,0.017287234042553192,1772125.3399999999,0.0,6049.1843351063835,Tuesday,0,6
2017-06-14,10026676.46,8103723.85,374,151,0.8262032085561497,404,1802,56,0.0,404,0.03107658157602664,1922952.6100000013,0.0,5564.193374028858,Wednesday,0,6
2017-06-15,7940593.56,6369139.96,278,121,0.8237410071942446,296,1333,36,0.0,296,0.02700675168792198,1571453.5999999996,0.0,5956.9344036009,Thursday,0,6
2017-06-16,7143718.68,5840484.65,247,114,0.805668016194332,272,1209,27,0.0,272,0.022332506203473945,1303234.0299999993,0.0,5908.783027295285,Friday,0,6
2017-06-17,7455304.37,6136710.77,257,112,0.7665369649805448,278,1270,43,0.0,278,0.03385826771653543,1318593.6000000006,0.0,5870.318401574803,Saturday,1,6
2017-06-18,7827068.5,6257008.19,269,119,0.7881040892193308,287,1250,61,0.0,287,0.0488,1570060.3099999996,0.0,6261.6548,Sunday,1,6
2017-06-19,7342525.83,5820728.91,262,129,0.816793893129771,282,1243,29,0.0,282,0.02333065164923572,1521796.92,0.0,5907.100426387771,Monday,0,6
