Date,Revenue,COGS,total_sessions,total_page_views,total_visitors,avg_bounce_rate,avg_session_duration,n_traffic_sources,src_direct_sessions,src_email_campaign_sessions,src_organic_search_sessions,src_paid_search_sessions,src_referral_sessions,src_social_media_sessions,active_promos_count,avg_promo_discount,max_promo_discount,has_stackable_promo,total_orders,cancelled_orders,returned_orders,cancellation_rate,mobile_ratio,total_discount_amount,avg_order_value,total_returns,total_refund,year,month,day,dayofweek,dayofyear,weekofyear,quarter,is_weekend,is_month_start,is_month_end,month_sin,month_cos,dow_sin,dow_cos,Revenue_lag_1,Revenue_lag_7,Revenue_lag_14,Revenue_lag_30,Revenue_roll_mean_7,Revenue_roll_std_7,Revenue_roll_mean_14,Revenue_roll_std_14,Revenue_roll_mean_30,Revenue_roll_std_30,COGS_lag_1,COGS_lag_7,COGS_lag_14,COGS_lag_30,COGS_roll_mean_7,COGS_roll_std_7,COGS_roll_mean_14,COGS_roll_std_14,COGS_roll_mean_30,COGS_roll_std_30,revenue_momentum_7_30,cogs_momentum_7_30,gross_margin_lag_1,gross_margin_lag_7
2018-02-13,4418784.14,3538184.9,20955.0,105610.0,14914.0,0.00385,272.6,1.0,0.0,0.0,0.0,0.0,0.0,20955.0,0,0.0,0.0,0,167,13,9,0.07784431137724551,0.4550898203592814,0.0,24015.13119565218,3.0,19247.44,2018,2,13,1,44,7,1,0,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,3622566.63,3339473.15,5706924.49,2226116.52,2801476.9828571426,561489.2538007207,3303021.575,1086654.2532925925,3200728.7660000003,973002.0436604086,2796978.04,2568216.59,4618954.53,1762940.79,2198452.457142857,410922.90307682287,2642425.978571429,918830.4494414065,2572072.475,802050.8534086698,0.8752622254706671,0.8547397005766164,0.22790156105424067,0.23095156791423824
2018-02-14,4218153.95,3395697.77,22852.0,124421.0,17086.0,0.00358,123.1,1.0,0.0,0.0,22852.0,0.0,0.0,0.0,0,0.0,0.0,0,134,5,9,0.03731343283582089,0.4701492537313433,0.0,27751.01282894737,5.0,66836.51,2018,2,14,2,45,7,1,0,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,4418784.14,2805812.6,5009601.43,3128561.64,2955664.267142857,821730.6560992075,3211011.5500000003,907163.0381617175,3273817.686666667,979598.5540604643,3538184.9,2202832.26,4199624.93,2520530.26,2337019.3585714283,650243.2615227298,2565228.147857143,773977.1410079886,2631247.2786666667,805774.6537157744,0.9028188341642973,0.8881792971414179,0.19928541700613595,0.21490399608298869
2018-02-15,3128927.36,2501462.4,21016.0,93867.0,16188.0,0.00515,113.3,1.0,0.0,0.0,21016.0,0.0,0.0,0.0,0,0.0,0.0,0,108,13,9,0.12037037037037036,0.4351851851851852,0.0,25438.433821138213,4.0,55020.25,2018,2,15,3,46,7,1,0,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,4218153.95,2150875.76,3670728.79,3770286.85,3157427.317142857,943213.8327545796,3154479.5871428573,805411.996309247,3310137.4303333336,994118.6433071741,3395697.77,1718669.78,3012405.31,3022848.85,2507428.717142857,756793.2511497851,2507804.7792857145,665628.1439736565,2660419.5289999996,817386.6403391875,0.9538659296163728,0.9424937269519109,0.1949801239473491,0.20094418656705668
2018-02-16,3463265.1,2649618.11,18882.0,64391.0,15239.0,0.0035,292.9,1.0,0.0,0.0,0.0,18882.0,0.0,0.0,0,0.0,0.0,0,115,12,8,0.10434782608695652,0.43478260869565216,0.0,27706.1208,8.0,81870.28,2018,2,16,4,47,7,1,0,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,3128927.36,2144621.01,4258063.02,3240996.79,3297148.9742857143,835556.2245040428,3115779.485,791596.3518575418,3288758.7806666666,990772.4717661664,2501462.4,1686060.42,3505527.95,2645347.64,2619256.2342857146,674138.132581195,2471308.8571428573,649648.5402574721,2643039.9806666668,814954.1465729268,1.0025511733084136,0.9910013671548952,0.20053676158209055,0.21381893950577305
2018-02-17,4206774.3,3318989.93,19469.0,76665.0,14949.0,0.00442,105.0,1.0,0.0,0.0,19469.0,0.0,0.0,0.0,0,0.0,0.0,0,133,15,7,0.11278195488721804,0.5263157894736842,0.0,28045.161999999993,16.0,196324.69,2018,2,17,5,48,7,1,1,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,3463265.1,2584198.15,1981564.16,2110305.53,3485526.701428572,663299.317556043,3059008.2049999996,729432.6076639357,3296167.7243333333,991233.9420419845,2649618.11,2095864.1,1568068.11,1667911.37,2756907.3328571427,536066.8447018311,2410172.44,581537.7316134763,2643182.3296666667,814954.936517491,1.0574482225820403,1.04302578823793,0.23493638705278444,0.1889692746664956
2018-02-18,3926304.19,3167573.08,21695.0,109393.0,15462.0,0.00533,203.5,1.0,21695.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,131,13,9,0.09923664122137404,0.4198473282442748,0.0,26892.494452054794,7.0,63066.91,2018,2,18,6,49,7,1,1,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,4206774.3,2962791.58,2874335.62,2086549.59,3717323.294285714,573220.9035536704,3217951.786428571,718959.3734241106,3366050.0166666666,978567.324628242,3318989.93,2320546.01,2202119.84,1700643.75,2931639.594285714,481221.55672630743,2535238.284285714,574740.6602179225,2698218.2816666663,802476.5265789314,1.104357711822389,1.08650942520294,0.21103684359771802,0.2167704182553402
2018-02-19,4186201.52,3338454.11,17034.0,62250.0,12909.0,0.00479,227.6,1.0,17034.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,168,16,8,0.09523809523809523,0.48214285714285715,0.0,21690.163316062175,10.0,101336.62,2018,2,19,0,50,8,1,0,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,3926304.19,3622566.63,3130745.66,2418121.84,3854967.9528571432,467836.4686339298,3293092.398571429,735076.0841707026,3427375.17,952929.5378667415,3167573.08,2796978.04,2498095.83,2008335.01,3052643.4614285715,401908.11757374386,2604199.23,589429.2919083764,2747115.926,784076.4012615692,1.1247580908561998,1.1112175618571152,0.19324307880485436,0.22790156105424067
2018-02-20,5091061.73,4033905.61,20969.0,89224.0,15753.0,0.00529,251.8,1.0,0.0,0.0,0.0,0.0,0.0,20969.0,0,0.0,0.0,0,186,17,8,0.0913978494623656,0.46774193548387094,0.0,24359.147033492824,8.0,82138.8,2018,2,20,1,51,8,1,0,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,4186201.52,4418784.14,3339473.15,2484308.01,3935487.222857143,469671.44536549697,3368482.1028571427,770419.2653673223,3486311.1593333334,942981.1136479666,3338454.11,3538184.9,2568216.59,1971853.24,3129997.185714286,396572.51088262966,2664224.8214285714,619800.1456188121,2791453.2293333337,778446.9064668841,1.1288399236314015,1.121278749299269,0.20250993793533384,0.19928541700613595
2018-02-21,3907743.08,3150049.7,18697.0,60082.0,14423.0,0.00395,311.9,1.0,0.0,18697.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,147,12,5,0.08163265306122448,0.4013605442176871,0.0,24121.87086419753,3.0,45224.990000000005,2018,2,21,2,52,8,1,0,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,5091061.73,4218153.95,2805812.6,3315490.36,4031526.878571429,627263.7433994465,3493595.572857143,897148.8044433685,3573202.95,967255.2104908514,4033905.61,3395697.77,2202832.26,2730843.03,3200814.4299999997,509729.6984856888,2768916.894285714,718296.0995958634,2860188.308333333,794455.2773290424,1.1282669736325581,1.1190922012631936,0.2076494405421402,0.1949801239473491
2018-02-22,3063440.84,2341066.15,16486.0,66844.0,12941.0,0.00471,296.4,1.0,0.0,16486.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,123,11,4,0.08943089430894309,0.43902439024390244,0.0,22692.154370370372,5.0,72051.43,2018,2,22,3,53,8,1,0,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,3907743.08,3128927.36,2150875.76,4611238.46,3987182.4685714287,622827.7719150449,3572304.8928571427,880346.4460626359,3592944.7073333333,967857.6739641404,3150049.7,2501462.4,1718669.78,3755442.15,3165721.848571428,502481.0626303956,2836575.282857143,705367.5486979667,2874161.8639999996,795787.3581037739,1.1097255297120052,1.1014417414075843,0.19389539293867802,0.20053676158209055
2018-02-23,3544367.16,2804587.84,20807.0,82589.0,15501.0,0.00537,210.0,1.0,20807.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,125,8,3,0.064,0.432,0.0,24111.341224489795,9.0,96210.87,2018,2,23,4,54,8,1,0,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,3063440.84,3463265.1,2144621.01,3270861.1,3977827.251428571,638170.6570560712,3637488.112857143,796826.6948154978,3541351.453333333,952841.5234867998,2341066.15,2649618.11,1686060.42,2653232.42,3142808.0985714286,540071.6675296435,2881032.166428571,646660.6950207006,2827015.9973333334,783579.3685059235,1.1232511948748833,1.1117050987811796,0.2358050074177375,0.23493638705278444
2018-02-24,3364498.21,2679591.94,18429.0,81461.0,13700.0,0.00461,136.9,1.0,0.0,18429.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,111,13,6,0.11711711711711711,0.5045045045045045,0.0,26702.36674603175,4.0,70328.09,2018,2,24,5,55,8,1,1,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,3544367.16,4206774.3,2584198.15,2275701.54,3989413.2600000002,627925.7545257519,3737469.9807142853,673349.620632821,3550468.3219999997,951471.6847935148,2804587.84,3318989.93,2095864.1,1820602.61,3164946.631428572,519260.7264870373,2960926.9821428573,549456.5445467872,2832061.1780000003,782908.830089869,1.1236301519098586,1.1175417593428032,0.20871971965793754,0.21103684359771802
2018-02-25,4015454.83,3238625.9,19363.0,70572.0,13575.0,0.0035,235.6,1.0,0.0,0.0,0.0,0.0,0.0,19363.0,0,0.0,0.0,0,135,15,8,0.1111111111111111,0.3851851851851852,0.0,26592.416092715233,8.0,57550.06,2018,2,25,6,56,8,1,1,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,3364498.21,3926304.19,2962791.58,2897617.42,3869088.104285714,659250.9026037775,3793205.6992857144,598702.2948760445,3586761.544333333,921462.3167851578,2679591.94,3167573.08,2320546.01,2400983.47,3073604.0614285716,543327.0647023723,3002621.827857143,498552.48933881946,2860694.1556666666,760014.606533908,1.0787135014309563,1.0744259589373293,0.20356862368489714,0.19324307880485436
2018-02-26,7426597.23,5998758.22,17681.0,93780.0,14289.0,0.00511,143.3,1.0,0.0,17681.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,300,23,14,0.07666666666666666,0.44,0.0,22573.24386018237,5.0,118284.31999999999,2018,2,26,0,57,9,1,0,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,4015454.83,4186201.52,3622566.63,3617772.88,3881823.91,661398.0959811425,3868395.931428571,550554.5990548879,3624022.791333333,915214.2679144206,3238625.9,3338454.11,2796978.04,2965865.28,3083754.464285714,546032.1436563449,3068198.9628571426,460891.698609451,2888615.5700000003,757927.1684987937,1.0711367266461969,1.0675544701456117,0.1934597605721293,0.20250993793533384
2018-02-27,8416365.51,6844455.72,21338.0,70800.0,17159.0,0.00501,301.0,1.0,0.0,0.0,21338.0,0.0,0.0,0.0,0,0.0,0.0,0,290,20,18,0.06896551724137931,0.47586206896551725,0.0,26301.14221875,13.0,213788.32,2018,2,27,1,58,9,1,0,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,7426597.23,5091061.73,4418784.14,3128272.36,4344737.582857143,1505403.2311030335,4140112.402857143,1092181.3539497796,3750983.603,1148715.3153949922,5998758.22,4033905.61,3538184.9,2453931.52,3463797.9085714286,1238968.0155224157,3296897.5471428568,900591.6528885373,2989712.0013333336,947220.2402477163,1.1582928753360224,1.158572433407186,0.1922601920879989,0.2076494405421402
2018-02-28,8409092.75,6627677.09,23064.0,121432.0,18450.0,0.00462,189.7,1.0,0.0,0.0,23064.0,0.0,0.0,0.0,0,0.0,0.0,0,280,29,16,0.10357142857142858,0.4357142857142857,0.0,27126.10564516129,3.0,19217.379999999997,2018,2,28,2,59,9,1,0,0,1,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,8416365.51,3907743.08,4218153.95,5197360.04,4819780.9799999995,2161747.9027240365,4425653.929285714,1582947.3153620951,3927253.374666667,1422876.4876337692,6844455.72,3150049.7,3395697.77,4086899.16,3865305.067142857,1788184.3174470556,3533059.7485714285,1309432.7144010798,3136062.808,1173691.3618943382,1.2272650934851097,1.2325343284842962,0.1867682419605372,0.19389539293867802
2018-03-01,6963830.59,5570058.79,26962.0,146189.0,20950.0,0.00338,223.3,1.0,0.0,0.0,0.0,26962.0,0.0,0.0,0,0.0,0.0,0,231,25,14,0.10822510822510822,0.47619047619047616,0.0,26681.34325670498,11.0,158082.03999999998,2018,3,1,3,60,9,1,0,1,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,8409092.75,3063440.84,3128927.36,5706924.49,5462830.932857143,2489835.239787554,4725006.7007142855,1904338.126369111,4034311.1316666664,1627803.8920446688,6627677.09,2341066.15,2501462.4,4618954.53,4362108.9799999995,2023900.0706806858,3763915.4142857143,1546749.6907358593,3220755.405666666,1326404.0890963252,1.3540926206651598,1.354374496220735,0.2118439780557778,0.2358050074177375
2018-03-02,5613671.87,4371797.12,29092.0,98813.0,23279.0,0.00379,102.6,1.0,0.0,0.0,0.0,0.0,29092.0,0.0,0,0.0,0.0,0,194,18,9,0.09278350515463918,0.3917525773195876,0.0,26479.58429245283,4.0,71592.98,2018,3,2,4,61,9,1,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,6963830.59,3544367.16,3463265.1,5009601.43,6020029.468571429,2291953.781651315,4998928.36,1932693.3813777724,4076208.0016666665,1687422.112598672,5570058.79,2804587.84,2649618.11,4199624.93,4823393.642857143,1846712.0700532363,3983100.8707142854,1571315.57950923,3252458.8809999996,1371573.4572390704,1.4768700385529834,1.4829991152337472,0.20014441505820718,0.20871971965793754
2018-03-03,1177076.3,967531.27,27876.0,149949.0,21526.0,0.00378,246.6,1.0,0.0,0.0,0.0,27876.0,0.0,0.0,0,0.0,0.0,0,41,3,1,0.07317073170731707,0.4146341463414634,0.0,27373.86744186046,5.0,91287.72,2018,3,3,5,62,9,1,1,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,5613671.87,3364498.21,4206774.3,3670728.79,6315644.427142858,2038905.671721629,5152528.843571429,1886149.7737802097,4096343.683,1702481.1172279483,4371797.12,2679591.94,3318989.93,3012405.31,5047280.682857143,1645172.6110618894,4106113.6571428566,1525639.4099032024,3258197.9540000004,1376026.3275551405,1.541776011947691,1.5491019128106487,0.22122325258031156,0.20356862368489714
2018-03-04,2218712.31,1781519.01,30258.0,124545.0,21870.0,0.00383,213.5,1.0,0.0,30258.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,73,8,3,0.1095890410958904,0.4383561643835616,0.0,28814.44558441558,5.0,76237.0,2018,3,4,6,63,9,1,1,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1177076.3,4015454.83,3926304.19,4258063.02,6003155.582857142,2644330.144755709,4936121.843571429,2157320.5605587084,4013221.933333333,1782951.0015052508,967531.27,3238625.9,3167573.08,3505527.95,4802700.587142857,2115783.024762842,3938152.3242857144,1734151.6308914958,3190035.486,1437878.7218251608,1.4958444069578267,1.5055320256531017,0.1780216201787429,0.1934597605721293
2018-03-05,2742871.53,2230053.99,26618.0,104341.0,20081.0,0.00465,195.2,1.0,0.0,0.0,26618.0,0.0,0.0,0.0,0,0.0,0.0,0,100,7,2,0.07,0.53,0.0,26373.764711538464,8.0,74082.96,2018,3,5,0,64,10,1,0,0,0,1.0,6.123233995736766e-17,0.0,1.0,2218712.31,7426597.23,4186201.52,1981564.16,5746478.08,2940089.701183636,4814150.995,2264419.1386650703,3945243.5763333337,1811935.5231277233,1781519.01,5998758.22,3338454.11,1568068.11,4594542.46,2353618.7280117036,3839148.4621428573,1819017.3721101654,3132568.5213333336,1459129.0617815754,1.4565585036300126,1.4667013438685765,0.19704821487198584,0.1922601920879989
2018-03-06,3203122.41,2519131.06,29196.0,122158.0,23434.0,0.00407,306.2,1.0,0.0,29196.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,104,6,7,0.057692307692307696,0.4519230769230769,0.0,29119.294636363633,11.0,253529.81000000003,2018,3,6,1,65,10,1,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,2742871.53,8416365.51,5091061.73,2874335.62,5077374.408571429,3025715.303670863,4711055.995714286,2327193.761343583,3970620.4886666667,1788666.8307995948,2230053.99,6844455.72,4033905.61,2202119.84,4056156.1414285717,2409256.169064107,3759977.025,1866000.4772875274,3154634.717333333,1439527.3934843098,1.2787357600817724,1.2857768029819028,0.18696374744171834,0.1867682419605372
2018-03-07,4507553.37,3470623.71,26569.0,94979.0,19335.0,0.00384,143.7,1.0,0.0,26569.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,145,18,10,0.12413793103448276,0.5448275862068965,0.0,29269.827077922073,7.0,104336.47,2018,3,7,2,66,10,1,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,3203122.41,8409092.75,3907743.08,3130745.66,4332625.394285714,2689830.2273557917,4576203.187142857,2357976.085511849,3981580.0483333333,1782715.3963345978,2519131.06,6627677.09,3150049.7,2498095.83,3438252.618571429,2111172.263033211,3651778.8428571434,1892621.648210899,3165201.758,1433444.907925266,1.0881673460513062,1.0862664946654024,0.21353893559128764,0.2118439780557778
2018-03-08,3419972.83,2864363.46,34353.0,155950.0,25095.0,0.00534,220.1,1.0,0.0,0.0,34353.0,0.0,0.0,0.0,0,0.0,0.0,0,129,16,6,0.12403100775193798,0.5348837209302325,0.0,24782.411811594204,9.0,114212.12,2018,3,8,3,67,10,1,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,4507553.37,6963830.59,3063440.84,3339473.15,3775262.625714286,2026884.3420357236,4619046.779285715,2350332.9013488805,4027473.6386666666,1777771.6919789405,3470623.71,5570058.79,2341066.15,2568216.59,2987244.9928571433,1588870.365209735,3674676.9864285714,1888018.1233292695,3197619.354,1428827.4678226195,0.9373773646757183,0.934209066854786,0.2300426805595427,0.20014441505820718
2018-03-09,3250890.44,2689334.35,29115.0,127999.0,20468.0,0.00463,229.0,1.0,0.0,0.0,0.0,0.0,29115.0,0.0,0,0.0,0.0,0,110,15,9,0.13636363636363635,0.43636363636363634,0.0,27318.407058823534,10.0,123162.36,2018,3,9,4,68,10,1,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,3419972.83,5613671.87,3544367.16,2805812.6,3268997.2314285715,1461431.5724571943,4644513.350000001,2334056.06951799,4030156.9613333335,1776757.8961921874,2864363.46,4371797.12,2804587.84,2202832.26,2600717.088571429,1113956.929113171,3712055.3657142855,1864619.8165804395,3207490.9163333336,1425347.8495053402,0.8111339738854885,0.8108260183459716,0.16246017077276023,0.22122325258031156
2018-03-10,3479853.91,2832299.24,25362.0,85753.0,19672.0,0.00394,311.6,1.0,0.0,0.0,25362.0,0.0,0.0,0.0,0,0.0,0.0,0,113,9,8,0.07964601769911504,0.4424778761061947,0.0,28998.782583333334,12.0,132150.33000000002,2018,3,10,5,69,10,1,1,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,3250890.44,1177076.3,3364498.21,2150875.76,2931457.027142857,1042432.1252420037,4623550.727142857,2345984.1578848283,4044992.8893333334,1768018.8023858888,2689334.35,967531.27,2679591.94,1718669.78,2360365.2642857144,807480.2149022178,3703822.973571428,1869183.366294783,3223707.6526666665,1416261.908443895,0.7247125291303044,0.7321896147540577,0.17273916188944216,0.1780216201787429
2018-03-11,4342360.28,3337146.36,26119.0,111401.0,18591.0,0.00386,271.8,1.0,0.0,0.0,26119.0,0.0,0.0,0.0,0,0.0,0.0,0,136,18,12,0.1323529411764706,0.4117647058823529,0.0,29143.35758389261,11.0,154898.63,2018,3,11,6,70,10,1,1,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,3479853.91,2218712.31,4015454.83,2144621.01,3260425.257142857,705376.3942429522,4631790.42,2341420.022298882,4089292.161,1735269.5674947894,2832299.24,1781519.01,3238625.9,1686060.42,2626760.6885714284,531995.4999785073,3714730.637857143,1863182.6093855018,3260828.6346666664,1389801.0094995252,0.7973079762404527,0.8055500557881802,0.186086740060878,0.19704821487198584
2018-03-12,3648185.26,2790754.99,27756.0,148710.0,20759.0,0.00434,152.9,1.0,0.0,27756.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,142,19,3,0.13380281690140844,0.4859154929577465,0.0,22801.157874999997,7.0,112888.91,2018,3,12,0,71,11,1,0,0,0,1.0,6.123233995736766e-17,0.0,1.0,4342360.28,2742871.53,7426597.23,2584198.15,3563803.538571429,635935.5317526375,4655140.809285714,2336425.3967185705,4162550.1366666663,1696293.6202984585,3337146.36,2230053.99,5998758.22,2095864.1,2848993.1671428573,436390.2414959039,3721767.8135714284,1861431.2840186215,3315864.8326666667,1357608.4259326675,0.8561587059766425,0.8592006341982449,0.23149021619182653,0.18696374744171834
2018-03-13,5344808.38,4343953.93,26655.0,112081.0,19160.0,0.00457,109.4,1.0,0.0,0.0,0.0,26655.0,0.0,0.0,0,0.0,0.0,0,193,17,12,0.08808290155440414,0.49222797927461137,0.0,25820.33033816425,11.0,134865.75,2018,3,13,1,72,11,1,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,3648185.26,3203122.41,8416365.51,2962791.58,3693134.0714285714,523225.6059584284,4385254.24,2206262.6489504036,4198016.373666667,1673120.0459354247,2790754.99,2519131.06,6844455.72,2320546.01,2929093.3099999996,345931.69058636494,3492624.725714286,1753919.8150102028,3339027.8623333336,1341912.7019192693,0.8797331269584551,0.8772293705728861,0.2350292567104993,0.21353893559128764
2018-03-14,6867137.98,5489756.33,27642.0,141297.0,21968.0,0.00399,117.8,1.0,0.0,0.0,0.0,0.0,27642.0,0.0,0,0.0,0.0,0,244,19,12,0.0778688524590164,0.45901639344262296,0.0,25816.308195488724,14.0,170431.62,2018,3,14,2,73,11,1,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,5344808.38,4507553.37,8409092.75,3622566.63,3999089.21,761057.0471296749,4165857.3021428576,1906985.7253649202,4277416.933666667,1668995.2387513912,4343953.93,3470623.71,6627677.09,2796978.04,3189782.291428571,588226.532276691,3314017.4550000005,1494462.4432833507,3406474.7929999996,1339805.1807921745,0.9349308874998818,0.9363880507741574,0.18725731192630712,0.2300426805595427
2018-03-15,6357153.0,4930724.06,31602.0,167018.0,23640.0,0.00365,222.6,1.0,0.0,0.0,0.0,0.0,31602.0,0.0,0,0.0,0.0,0,225,25,11,0.1111111111111111,0.4533333333333333,0.0,26488.137500000004,6.0,89749.16,2018,3,15,3,74,11,1,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,6867137.98,3419972.83,6963830.59,4418784.14,4336172.725714286,1332105.9669463423,4055717.6757142856,1673268.775825143,4385569.312,1729138.9742087647,5489756.33,2864363.46,5570058.79,3538184.9,3478229.808571428,1057091.7339838457,3232737.4007142857,1321288.5069393439,3496234.069333334,1386935.7640160914,0.9887365624001079,0.9948503846124528,0.2005757935855543,0.16246017077276023
2018-03-16,4667689.08,3716263.52,28981.0,104925.0,22332.0,0.00542,136.7,1.0,0.0,0.0,28981.0,0.0,0.0,0.0,0,0.0,0.0,0,170,15,8,0.08823529411764706,0.5117647058823529,0.0,25506.497704918034,4.0,31720.010000000002,2018,3,16,4,75,11,1,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,6357153.0,3250890.44,5613671.87,4218153.95,4755769.892857143,1452557.7661759946,4012383.5621428574,1598339.5986512501,4450181.607333333,1766240.1399236296,4930724.06,2689334.35,4371797.12,3395697.77,3773424.18,1142189.9464336608,3187070.6342857145,1243021.5732370475,3542652.041333333,1411473.8739577243,1.0686687224225273,1.0651410683223104,0.22438172244713953,0.17273916188944216
2018-03-17,6875294.96,5458868.53,28478.0,153768.0,20529.0,0.00342,254.1,1.0,0.0,0.0,28478.0,0.0,0.0,0.0,0,0.0,0.0,0,221,21,13,0.09502262443438914,0.4117647058823529,0.0,29009.683375527427,7.0,101094.44,2018,3,17,5,76,11,1,1,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,4667689.08,3479853.91,1177076.3,3128927.36,4958169.698571429,1298452.9690468095,3944813.362857143,1544527.410301118,4465166.111666666,1766110.6628568247,3716263.52,2832299.24,967531.27,2501462.4,3920128.347142857,1041229.1642851302,3140246.805714286,1206779.1806595589,3553337.5663333335,1411536.4138781724,1.1104110294164944,1.1032242993980481,0.2038322483981731,0.186086740060878
2018-03-18,5615859.9,4613908.21,33664.0,120319.0,26103.0,0.00385,189.4,1.0,0.0,0.0,33664.0,0.0,0.0,0.0,1,12.0,12.0,0,197,23,12,0.116751269035533,0.4467005076142132,135903.69,26365.53943661972,5.0,77833.03,2018,3,18,6,77,11,1,1,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,6875294.96,4342360.28,2218712.31,3463265.1,5443232.705714285,1288334.1652393285,4351828.981428572,1509468.4220880733,4590045.031666666,1800484.64792067,5458868.53,3337146.36,1781519.01,2649618.11,4295352.531428571,1057019.8594814737,3461056.61,1181477.4569022744,3651917.770666667,1438553.890385676,1.185877843934316,1.176190922460021,0.20601682374947877,0.23149021619182653
2018-03-19,5314373.17,4472182.88,29822.0,120238.0,23760.0,0.00381,225.1,1.0,0.0,0.0,0.0,29822.0,0.0,0.0,1,12.0,12.0,0,194,29,10,0.14948453608247422,0.4381443298969072,358667.99,24718.014744186046,5.0,56974.170000000006,2018,3,19,0,78,12,1,0,0,0,1.0,6.123233995736766e-17,0.0,1.0,5615859.9,3648185.26,2742871.53,4206774.3,5625161.222857143,1193386.1962917256,4594482.380714285,1409956.135249029,4661798.191666666,1796920.8501089322,4613908.21,2790754.99,2230053.99,3318989.93,4477747.081428571,970754.8738248186,3663370.1242857142,1112230.8284261383,3717394.107333333,1436061.2805873929,1.206650522305441,1.2045392423136634,0.1784146520464302,0.2350292567104993
2018-03-20,6054738.37,5116787.38,26355.0,128021.0,21495.0,0.00571,305.1,1.0,0.0,0.0,0.0,26355.0,0.0,0.0,1,12.0,12.0,0,237,18,16,0.0759493670886076,0.4810126582278481,467407.17,23287.45526923077,9.0,112037.56,2018,3,20,1,79,12,1,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,5314373.17,5344808.38,3203122.41,3926304.19,5863188.067142857,850155.033594586,4778161.069285714,1314450.5111193184,4698718.154,1798627.1254614752,4472182.88,4343953.93,2519131.06,3167573.08,4717951.065714286,633034.1111998847,3823522.1878571426,1049631.721810276,3755833.8723333334,1440456.5821090364,1.2478271466764927,1.2561660675324895,0.15847405950982552,0.18725731192630712
